RecordId,DateTime,Site,ButterflyCount,Lat,Lon,WalkStage,Weekday
676,2017-01-30 09:45:00, Carlton Gardens South,0,-37.8045,144.9698,4_3_1,Monday
677,2017-01-30 09:48:00, Carlton Gardens South,1,-37.8045,144.97,1_3_1,Monday
678,2017-01-30 09:48:00, Carlton Gardens South,0,-37.8045,144.97,2_3_1,Monday
679,2017-01-30 09:48:00, Carlton Gardens South,0,-37.8045,144.97,3_3_1,Monday
680,2017-01-30 09:48:00, Carlton Gardens South,0,-37.8045,144.97,4_3_1,Monday
681,2017-01-30 09:51:00, Carlton Gardens South,0,-37.8047,144.9696,1_3_1,Monday
682,2017-01-30 09:51:00, Carlton Gardens South,0,-37.8047,144.9696,2_3_1,Monday
683,2017-01-30 09:51:00, Carlton Gardens South,0,-37.8047,144.9696,3_3_1,Monday
684,2017-01-30 09:51:00, Carlton Gardens South,0,-37.8047,144.9696,4_3_1,Monday
685,2017-01-30 11:06:00, Carlton Gardens South,0,-37.8043,144.9699,1_3_1,Monday
686,2017-01-30 11:06:00, Carlton Gardens South,1,-37.8043,144.9699,2_3_1,Monday
687,2017-01-30 11:06:00, Carlton Gardens South,1,-37.8043,144.9699,3_3_1,Monday
688,2017-01-30 11:06:00, Carlton Gardens South,0,-37.8043,144.9699,4_3_1,Monday
689,2017-01-30 11:09:00, Carlton Gardens South,1,-37.8043,144.9699,1_3_1,Monday
690,2017-01-30 11:09:00, Carlton Gardens South,1,-37.8043,144.9699,2_3_1,Monday
691,2017-01-30 11:09:00, Carlton Gardens South,0,-37.8043,144.9699,3_3_1,Monday
692,2017-01-30 11:09:00, Carlton Gardens South,0,-37.8043,144.9699,4_3_1,Monday
693,2017-01-30 11:24:00, Carlton Gardens South,0,-37.8043,144.9698,1_3_1,Monday
694,2017-01-30 11:24:00, Carlton Gardens South,0,-37.8043,144.9698,2_3_1,Monday
695,2017-01-30 11:24:00, Carlton Gardens South,0,-37.8043,144.9698,3_3_1,Monday
696,2017-01-30 11:24:00, Carlton Gardens South,0,-37.8043,144.9698,4_3_1,Monday
697,2017-01-30 11:29:00, Carlton Gardens South,0,-37.8043,144.9698,1_3_1,Monday
698,2017-01-30 11:29:00, Carlton Gardens South,0,-37.8043,144.9698,2_3_1,Monday
699,2017-01-30 11:29:00, Carlton Gardens South,0,-37.8043,144.9698,3_3_1,Monday
700,2017-01-30 11:29:00, Carlton Gardens South,0,-37.8043,144.9698,4_3_1,Monday
701,2017-01-30 11:31:00, Carlton Gardens South,1,-37.8042,144.9697,1_3_1,Monday
702,2017-01-30 11:31:00, Carlton Gardens South,1,-37.8042,144.9697,2_3_1,Monday
703,2017-01-30 11:31:00, Carlton Gardens South,0,-37.8042,144.9697,3_3_1,Monday
704,2017-01-30 11:31:00, Carlton Gardens South,0,-37.8042,144.9697,4_3_1,Monday
705,2017-01-30 11:48:00, Carlton Gardens South,0,-37.8042,144.9699,1_3_1,Monday
706,2017-01-30 11:48:00, Carlton Gardens South,0,-37.8042,144.9699,2_3_1,Monday
707,2017-01-30 11:48:00, Carlton Gardens South,0,-37.8042,144.9699,3_3_1,Monday
708,2017-01-30 11:48:00, Carlton Gardens South,0,-37.8042,144.9699,4_3_1,Monday
709,2017-01-30 11:51:00, Carlton Gardens South,0,-37.8042,144.9699,1_3_1,Monday
710,2017-01-30 11:51:00, Carlton Gardens South,0,-37.8042,144.9699,2_3_1,Monday
711,2017-01-30 11:51:00, Carlton Gardens South,0,-37.8042,144.9699,3_3_1,Monday
712,2017-01-30 11:51:00, Carlton Gardens South,0,-37.8042,144.9699,4_3_1,Monday
713,2017-01-30 12:05:00, Carlton Gardens South,0,-37.8043,144.97,1_3_1,Monday
714,2017-01-30 12:05:00, Carlton Gardens South,0,-37.8043,144.97,2_3_1,Monday
715,2017-01-30 12:05:00, Carlton Gardens South,0,-37.8043,144.97,3_3_1,Monday
716,2017-01-30 12:05:00, Carlton Gardens South,0,-37.8043,144.97,4_3_1,Monday
717,2017-01-30 12:08:00, Carlton Gardens South,1,-37.8043,144.97,1_3_1,Monday
718,2017-01-30 12:08:00, Carlton Gardens South,1,-37.8043,144.97,2_3_1,Monday
719,2017-01-30 12:08:00, Carlton Gardens South,0,-37.8043,144.97,3_3_1,Monday
720,2017-01-30 12:08:00, Carlton Gardens South,0,-37.8043,144.97,4_3_1,Monday
721,2017-01-30 12:12:00, Carlton Gardens South,0,-37.8043,144.97,1_3_1,Monday
722,2017-01-30 12:12:00, Carlton Gardens South,0,-37.8043,144.97,2_3_1,Monday
723,2017-01-30 12:12:00, Carlton Gardens South,0,-37.8043,144.97,3_3_1,Monday
724,2017-01-30 12:12:00, Carlton Gardens South,0,-37.8043,144.97,4_3_1,Monday
725,2017-01-30 12:17:00, Carlton Gardens South,0,-37.8041,144.97,1_3_1,Monday
726,2017-01-30 12:17:00, Carlton Gardens South,0,-37.8041,144.97,2_3_1,Monday
727,2017-01-30 12:17:00, Carlton Gardens South,0,-37.8041,144.97,3_3_1,Monday
728,2017-01-30 12:17:00, Carlton Gardens South,0,-37.8041,144.97,4_3_1,Monday
729,2017-01-30 12:38:00, Carlton Gardens South,0,-37.8044,144.9704,1_3_1,Monday
730,2017-01-30 12:38:00, Carlton Gardens South,0,-37.8044,144.9704,2_3_1,Monday
731,2017-01-30 12:38:00, Carlton Gardens South,0,-37.8044,144.9704,3_3_1,Monday
732,2017-01-30 12:38:00, Carlton Gardens South,0,-37.8044,144.9704,4_3_1,Monday
733,2017-01-30 12:42:00, Carlton Gardens South,1,-37.8044,144.9704,1_3_1,Monday
734,2017-01-30 12:42:00, Carlton Gardens South,0,-37.8044,144.9704,2_3_1,Monday
735,2017-01-30 12:42:00, Carlton Gardens South,0,-37.8044,144.9704,3_3_1,Monday
736,2017-01-30 12:42:00, Carlton Gardens South,0,-37.8044,144.9704,4_3_1,Monday
737,2017-01-30 13:50:00, Carlton Gardens South,0,-37.8045,144.9704,1_3_1,Monday
738,2017-01-30 13:50:00, Carlton Gardens South,0,-37.8045,144.9704,2_3_1,Monday
739,2017-01-30 13:50:00, Carlton Gardens South,0,-37.8045,144.9704,3_3_1,Monday
740,2017-01-30 13:50:00, Carlton Gardens South,0,-37.8045,144.9704,4_3_1,Monday
741,2017-01-30 13:57:00, Carlton Gardens South,0,-37.8045,144.9704,1_3_1,Monday
742,2017-01-30 13:57:00, Carlton Gardens South,0,-37.8045,144.9704,2_3_1,Monday
743,2017-01-30 13:57:00, Carlton Gardens South,0,-37.8045,144.9704,3_3_1,Monday
744,2017-01-30 13:57:00, Carlton Gardens South,0,-37.8045,144.9704,4_3_1,Monday
745,2017-01-30 14:12:00, Carlton Gardens South,0,-37.8045,144.9706,1_3_1,Monday
746,2017-01-30 14:12:00, Carlton Gardens South,0,-37.8045,144.9706,2_3_1,Monday
747,2017-01-30 14:12:00, Carlton Gardens South,0,-37.8045,144.9706,3_3_1,Monday
748,2017-01-30 14:12:00, Carlton Gardens South,0,-37.8045,144.9706,4_3_1,Monday
749,2017-01-30 14:16:00, Carlton Gardens South,1,-37.8044,144.9709,1_3_1,Monday
750,2017-01-30 14:16:00, Carlton Gardens South,0,-37.8044,144.9709,2_3_1,Monday
751,2017-01-30 14:16:00, Carlton Gardens South,0,-37.8044,144.9709,3_3_1,Monday
752,2017-01-30 14:16:00, Carlton Gardens South,0,-37.8044,144.9709,4_3_1,Monday
753,2017-01-30 14:20:00, Carlton Gardens South,0,-37.8044,144.9709,1_3_1,Monday
754,2017-01-30 14:20:00, Carlton Gardens South,0,-37.8044,144.9709,2_3_1,Monday
755,2017-01-30 14:20:00, Carlton Gardens South,0,-37.8044,144.9709,3_3_1,Monday
756,2017-01-30 14:20:00, Carlton Gardens South,0,-37.8044,144.9709,4_3_1,Monday
757,2017-01-30 14:29:00, Carlton Gardens South,0,-37.8045,144.9705,1_3_1,Monday
758,2017-01-30 14:29:00, Carlton Gardens South,0,-37.8045,144.9705,2_3_1,Monday
759,2017-01-30 14:29:00, Carlton Gardens South,0,-37.8045,144.9705,3_3_1,Monday
760,2017-01-30 14:29:00, Carlton Gardens South,0,-37.8045,144.9705,4_3_1,Monday
761,2017-01-30 14:46:00, Carlton Gardens South,0,-37.8045,144.9703,1_3_1,Monday
762,2017-01-30 14:46:00, Carlton Gardens South,0,-37.8045,144.9703,2_3_1,Monday
763,2017-01-30 14:46:00, Carlton Gardens South,0,-37.8045,144.9703,3_3_1,Monday
764,2017-01-30 14:46:00, Carlton Gardens South,0,-37.8045,144.9703,4_3_1,Monday
765,2017-01-30 14:49:00, Carlton Gardens South,0,-37.8045,144.9703,1_3_1,Monday
766,2017-01-30 14:49:00, Carlton Gardens South,0,-37.8045,144.9703,2_3_1,Monday
767,2017-01-30 14:49:00, Carlton Gardens South,0,-37.8045,144.9703,3_3_1,Monday
768,2017-01-30 14:49:00, Carlton Gardens South,0,-37.8045,144.9703,4_3_1,Monday
769,2017-01-30 14:53:00, Carlton Gardens South,0,-37.8045,144.9702,1_3_1,Monday
770,2017-01-30 14:53:00, Carlton Gardens South,0,-37.8045,144.9702,2_3_1,Monday
771,2017-01-30 14:53:00, Carlton Gardens South,0,-37.8045,144.9702,3_3_1,Monday
772,2017-01-30 14:53:00, Carlton Gardens South,0,-37.8045,144.9702,4_3_1,Monday
773,2017-01-30 14:56:00, Carlton Gardens South,1,-37.8045,144.9702,1_3_1,Monday
774,2017-01-30 14:56:00, Carlton Gardens South,1,-37.8045,144.9702,2_3_1,Monday
775,2017-01-30 14:56:00, Carlton Gardens South,0,-37.8045,144.9702,3_3_1,Monday
776,2017-01-30 14:56:00, Carlton Gardens South,0,-37.8045,144.9702,4_3_1,Monday
777,2017-01-30 15:11:00, Carlton Gardens South,0,-37.8044,144.9701,1_3_1,Monday
778,2017-01-30 15:11:00, Carlton Gardens South,0,-37.8044,144.9701,2_3_1,Monday
779,2017-01-30 15:11:00, Carlton Gardens South,0,-37.8044,144.9701,3_3_1,Monday
780,2017-01-30 15:11:00, Carlton Gardens South,0,-37.8044,144.9701,4_3_1,Monday
781,2017-01-30 15:14:00, Carlton Gardens South,0,-37.8044,144.9701,1_3_1,Monday
782,2017-01-30 15:14:00, Carlton Gardens South,0,-37.8044,144.9701,2_3_1,Monday
783,2017-01-30 15:14:00, Carlton Gardens South,0,-37.8044,144.9701,3_3_1,Monday
784,2017-01-30 15:14:00, Carlton Gardens South,0,-37.8044,144.9701,4_3_1,Monday
785,2017-03-01 15:18:00, Carlton Gardens South,0,-37.8052,144.9697,1_3_2,Wednesday
786,2017-03-01 15:18:00, Carlton Gardens South,0,-37.8052,144.9697,2_3_2,Wednesday
787,2017-03-01 15:18:00, Carlton Gardens South,0,-37.8052,144.9697,3_3_2,Wednesday
788,2017-03-01 15:18:00, Carlton Gardens South,0,-37.8052,144.9697,4_3_2,Wednesday
789,2017-03-01 15:35:00, Carlton Gardens South,2,-37.8061,144.9697,1_3_2,Wednesday
790,2017-03-01 15:35:00, Carlton Gardens South,0,-37.8061,144.9697,2_3_2,Wednesday
791,2017-03-01 15:35:00, Carlton Gardens South,0,-37.8061,144.9697,3_3_2,Wednesday
792,2017-03-01 15:35:00, Carlton Gardens South,0,-37.8061,144.9697,4_3_2,Wednesday
793,2017-03-01 15:38:00, Carlton Gardens South,0,-37.8052,144.9702,1_3_2,Wednesday
794,2017-03-01 15:38:00, Carlton Gardens South,0,-37.8052,144.9702,2_3_2,Wednesday
795,2017-03-01 15:38:00, Carlton Gardens South,0,-37.8052,144.9702,3_3_2,Wednesday
796,2017-03-01 15:38:00, Carlton Gardens South,0,-37.8052,144.9702,4_3_2,Wednesday
797,2017-03-01 16:22:00, Carlton Gardens South,0,-37.8052,144.97,1_3_2,Wednesday
798,2017-03-01 16:22:00, Carlton Gardens South,0,-37.8052,144.97,2_3_2,Wednesday
799,2017-03-01 16:22:00, Carlton Gardens South,0,-37.8052,144.97,3_3_2,Wednesday
800,2017-03-01 16:22:00, Carlton Gardens South,0,-37.8052,144.97,4_3_2,Wednesday
801,2017-03-01 16:28:00, Carlton Gardens South,0,-37.8052,144.97,1_3_2,Wednesday
802,2017-03-01 16:28:00, Carlton Gardens South,0,-37.8052,144.97,2_3_2,Wednesday
803,2017-03-01 16:28:00, Carlton Gardens South,0,-37.8052,144.97,3_3_2,Wednesday
804,2017-03-01 16:28:00, Carlton Gardens South,0,-37.8052,144.97,4_3_2,Wednesday
805,2017-03-01 16:43:00, Carlton Gardens South,0,-37.8051,144.9703,1_3_2,Wednesday
806,2017-03-01 16:43:00, Carlton Gardens South,0,-37.8051,144.9703,2_3_2,Wednesday
807,2017-03-01 16:43:00, Carlton Gardens South,0,-37.8051,144.9703,3_3_2,Wednesday
808,2017-03-01 16:43:00, Carlton Gardens South,0,-37.8051,144.9703,4_3_2,Wednesday
809,2017-01-30 15:30:00, Carlton Gardens South,1,-37.805,144.97,1_3_2,Monday
810,2017-01-30 15:30:00, Carlton Gardens South,1,-37.805,144.97,2_3_2,Monday
811,2017-01-30 15:30:00, Carlton Gardens South,0,-37.805,144.97,3_3_2,Monday
812,2017-01-30 15:30:00, Carlton Gardens South,0,-37.805,144.97,4_3_2,Monday
813,2017-01-30 15:33:00, Carlton Gardens South,0,-37.805,144.97,1_3_2,Monday
814,2017-01-30 15:33:00, Carlton Gardens South,0,-37.805,144.97,2_3_2,Monday
815,2017-01-30 15:33:00, Carlton Gardens South,0,-37.805,144.97,3_3_2,Monday
816,2017-01-30 15:33:00, Carlton Gardens South,0,-37.805,144.97,4_3_2,Monday
817,2017-01-30 15:36:00, Carlton Gardens South,1,-37.805,144.97,1_3_2,Monday
818,2017-01-30 15:36:00, Carlton Gardens South,0,-37.805,144.97,2_3_2,Monday
819,2017-01-30 15:36:00, Carlton Gardens South,0,-37.805,144.97,3_3_2,Monday
820,2017-01-30 15:36:00, Carlton Gardens South,0,-37.805,144.97,4_3_2,Monday
821,2017-01-30 15:56:00, Carlton Gardens South,0,-37.8051,144.9697,1_3_3,Monday
822,2017-01-30 15:56:00, Carlton Gardens South,0,-37.8051,144.9697,2_3_3,Monday
823,2017-01-30 15:56:00, Carlton Gardens South,0,-37.8051,144.9697,3_3_3,Monday
824,2017-01-30 15:56:00, Carlton Gardens South,0,-37.8051,144.9697,4_3_3,Monday
825,2017-01-30 16:10:00, Carlton Gardens South,0,-37.8052,144.9701,1_3_3,Monday
826,2017-01-30 16:10:00, Carlton Gardens South,0,-37.8052,144.9701,2_3_3,Monday
827,2017-01-30 16:10:00, Carlton Gardens South,0,-37.8052,144.9701,3_3_3,Monday
828,2017-01-30 16:10:00, Carlton Gardens South,0,-37.8052,144.9701,4_3_3,Monday
829,2017-01-30 16:13:00, Carlton Gardens South,0,-37.8051,144.97,1_3_3,Monday
830,2017-01-30 16:13:00, Carlton Gardens South,0,-37.8051,144.97,2_3_3,Monday
831,2017-01-30 16:13:00, Carlton Gardens South,0,-37.8051,144.97,3_3_3,Monday
832,2017-01-30 16:13:00, Carlton Gardens South,0,-37.8051,144.97,4_3_3,Monday
833,2017-01-30 16:34:00, Carlton Gardens South,0,-37.8051,144.9703,1_3_3,Monday
834,2017-01-30 16:34:00, Carlton Gardens South,0,-37.8051,144.9703,2_3_3,Monday
835,2017-01-30 16:34:00, Carlton Gardens South,0,-37.8051,144.9703,3_3_3,Monday
836,2017-01-30 16:34:00, Carlton Gardens South,0,-37.8051,144.9703,4_3_3,Monday
837,2017-01-30 16:39:00, Carlton Gardens South,1,-37.8051,144.9703,1_3_3,Monday
838,2017-01-30 16:39:00, Carlton Gardens South,1,-37.8051,144.9703,2_3_3,Monday
839,2017-01-30 16:39:00, Carlton Gardens South,0,-37.8051,144.9703,3_3_3,Monday
840,2017-01-30 16:39:00, Carlton Gardens South,0,-37.8051,144.9703,4_3_3,Monday
841,2017-01-30 16:54:00, Carlton Gardens South,0,-37.806,144.9702,1_3_3,Monday
842,2017-01-30 16:54:00, Carlton Gardens South,0,-37.806,144.9702,2_3_3,Monday
843,2017-01-30 16:54:00, Carlton Gardens South,0,-37.806,144.9702,3_3_3,Monday
844,2017-01-30 16:54:00, Carlton Gardens South,0,-37.806,144.9702,4_3_3,Monday
845,2017-01-30 17:09:00, Carlton Gardens South,0,-37.8051,144.9703,1_3_3,Monday
846,2017-01-30 17:09:00, Carlton Gardens South,0,-37.8051,144.9703,2_3_3,Monday
847,2017-01-30 17:09:00, Carlton Gardens South,0,-37.8051,144.9703,3_3_3,Monday
848,2017-01-30 17:09:00, Carlton Gardens South,0,-37.8051,144.9703,4_3_3,Monday
849,2017-02-01 09:45:00, Fitzroy-Treasury Gardens,0,-37.8136,144.976,1_1_1,Wednesday
850,2017-02-01 09:45:00, Fitzroy-Treasury Gardens,0,-37.8136,144.976,2_1_1,Wednesday
851,2017-02-01 09:45:00, Fitzroy-Treasury Gardens,0,-37.8136,144.976,3_1_1,Wednesday
852,2017-02-01 09:45:00, Fitzroy-Treasury Gardens,0,-37.8136,144.976,4_1_1,Wednesday
853,2017-02-01 10:01:00, Fitzroy-Treasury Gardens,0,-37.8138,144.976,1_1_1,Wednesday
854,2017-02-01 10:01:00, Fitzroy-Treasury Gardens,0,-37.8138,144.976,2_1_1,Wednesday
855,2017-02-01 10:01:00, Fitzroy-Treasury Gardens,0,-37.8138,144.976,3_1_1,Wednesday
856,2017-02-01 10:01:00, Fitzroy-Treasury Gardens,0,-37.8138,144.976,4_1_1,Wednesday
857,2017-02-01 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,1_1_1,Wednesday
858,2017-02-01 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,2_1_1,Wednesday
859,2017-02-01 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,3_1_1,Wednesday
860,2017-02-01 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,4_1_1,Wednesday
861,2017-02-01 10:44:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9764,1_1_1,Wednesday
862,2017-02-01 10:44:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9764,2_1_1,Wednesday
863,2017-02-01 10:44:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9764,3_1_1,Wednesday
864,2017-02-01 10:44:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9764,4_1_1,Wednesday
865,2017-02-01 10:57:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,1_1_1,Wednesday
866,2017-02-01 10:57:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,2_1_1,Wednesday
867,2017-02-01 10:57:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,3_1_1,Wednesday
868,2017-02-01 10:57:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,4_1_1,Wednesday
869,2017-02-01 11:01:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,1_1_1,Wednesday
870,2017-02-01 11:01:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,2_1_1,Wednesday
871,2017-02-01 11:01:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,3_1_1,Wednesday
872,2017-02-01 11:01:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9764,4_1_1,Wednesday
873,2017-02-01 11:16:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9764,1_1_1,Wednesday
874,2017-02-01 11:16:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9764,2_1_1,Wednesday
875,2017-02-01 11:16:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9764,3_1_1,Wednesday
876,2017-02-01 11:16:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9764,4_1_1,Wednesday
877,2017-02-01 11:30:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9767,1_1_1,Wednesday
878,2017-02-01 11:30:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9767,2_1_1,Wednesday
879,2017-02-01 11:30:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9767,3_1_1,Wednesday
880,2017-02-01 11:30:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9767,4_1_1,Wednesday
881,2017-02-01 11:45:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9765,1_1_1,Wednesday
882,2017-02-01 11:45:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9765,2_1_1,Wednesday
883,2017-02-01 11:45:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9765,3_1_1,Wednesday
884,2017-02-01 11:45:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9765,4_1_1,Wednesday
885,2017-02-01 11:58:00, Fitzroy-Treasury Gardens,0,-37.8132,144.9763,1_1_1,Wednesday
886,2017-02-01 11:58:00, Fitzroy-Treasury Gardens,0,-37.8132,144.9763,2_1_1,Wednesday
887,2017-02-01 11:58:00, Fitzroy-Treasury Gardens,0,-37.8132,144.9763,3_1_1,Wednesday
888,2017-02-01 11:58:00, Fitzroy-Treasury Gardens,0,-37.8132,144.9763,4_1_1,Wednesday
889,2017-03-09 14:23:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9763,1_1_1,Thursday
890,2017-03-09 14:23:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9763,2_1_1,Thursday
891,2017-03-09 14:23:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9763,3_1_1,Thursday
892,2017-03-09 14:23:00, Fitzroy-Treasury Gardens,0,-37.8135,144.9763,4_1_1,Thursday
893,2017-03-09 14:25:00, Fitzroy-Treasury Gardens,0,-37.8134,144.9761,1_1_1,Thursday
894,2017-03-09 14:25:00, Fitzroy-Treasury Gardens,0,-37.8134,144.9761,2_1_1,Thursday
895,2017-03-09 14:25:00, Fitzroy-Treasury Gardens,0,-37.8134,144.9761,3_1_1,Thursday
896,2017-03-09 14:25:00, Fitzroy-Treasury Gardens,0,-37.8134,144.9761,4_1_1,Thursday
897,2017-03-09 14:38:00, Fitzroy-Treasury Gardens,1,-37.8136,144.9757,1_1_1,Thursday
898,2017-03-09 14:38:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9757,2_1_1,Thursday
899,2017-03-09 14:38:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9757,3_1_1,Thursday
900,2017-03-09 14:38:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9757,4_1_1,Thursday
901,2017-03-11 10:14:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9755,1_1_1,Saturday
902,2017-03-11 10:14:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9755,2_1_1,Saturday
903,2017-03-11 10:14:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9755,3_1_1,Saturday
904,2017-03-11 10:14:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9755,4_1_1,Saturday
905,2017-03-11 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,1_1_1,Saturday
906,2017-03-11 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,2_1_1,Saturday
907,2017-03-11 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,3_1_1,Saturday
908,2017-03-11 10:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9764,4_1_1,Saturday
909,2017-03-11 10:43:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9763,1_1_1,Saturday
910,2017-03-11 10:43:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9763,2_1_1,Saturday
911,2017-03-11 10:43:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9763,3_1_1,Saturday
912,2017-03-11 10:43:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9763,4_1_1,Saturday
913,2017-03-11 10:55:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,1_1_1,Saturday
914,2017-03-11 10:55:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,2_1_1,Saturday
915,2017-03-11 10:55:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,3_1_1,Saturday
916,2017-03-11 10:55:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,4_1_1,Saturday
917,2017-03-11 11:03:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,1_1_1,Saturday
918,2017-03-11 11:03:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,2_1_1,Saturday
919,2017-03-11 11:03:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,3_1_1,Saturday
920,2017-03-11 11:03:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9763,4_1_1,Saturday
921,2017-03-11 11:28:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9765,1_1_1,Saturday
922,2017-03-11 11:28:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9765,2_1_1,Saturday
923,2017-03-11 11:28:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9765,3_1_1,Saturday
924,2017-03-11 11:28:00, Fitzroy-Treasury Gardens,0,-37.8136,144.9765,4_1_1,Saturday
925,2017-02-01 12:15:00, Fitzroy-Treasury Gardens,0,-37.8133,144.9764,1_1_2,Wednesday
926,2017-02-01 12:15:00, Fitzroy-Treasury Gardens,0,-37.8133,144.9764,2_1_2,Wednesday
927,2017-02-01 12:15:00, Fitzroy-Treasury Gardens,0,-37.8133,144.9764,3_1_2,Wednesday
928,2017-02-01 12:15:00, Fitzroy-Treasury Gardens,0,-37.8133,144.9764,4_1_2,Wednesday
929,2017-02-01 12:30:00, Fitzroy-Treasury Gardens,0,-37.8134,144.975,1_1_2,Wednesday
930,2017-02-01 12:30:00, Fitzroy-Treasury Gardens,0,-37.8134,144.975,2_1_2,Wednesday
931,2017-02-01 12:30:00, Fitzroy-Treasury Gardens,0,-37.8134,144.975,3_1_2,Wednesday
932,2017-02-01 12:30:00, Fitzroy-Treasury Gardens,0,-37.8134,144.975,4_1_2,Wednesday
933,2017-02-01 12:45:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9748,1_1_2,Wednesday
934,2017-02-01 12:45:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9748,2_1_2,Wednesday
935,2017-02-01 12:45:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9748,3_1_2,Wednesday
936,2017-02-01 12:45:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9748,4_1_2,Wednesday
937,2017-02-01 12:59:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9748,1_1_2,Wednesday
938,2017-02-01 12:59:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9748,2_1_2,Wednesday
939,2017-02-01 12:59:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9748,3_1_2,Wednesday
940,2017-02-01 12:59:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9748,4_1_2,Wednesday
941,2017-02-01 13:22:00, Fitzroy-Treasury Gardens,0,-37.8149,144.9749,1_1_2,Wednesday
942,2017-02-01 13:22:00, Fitzroy-Treasury Gardens,0,-37.8149,144.9749,2_1_2,Wednesday
943,2017-02-01 13:22:00, Fitzroy-Treasury Gardens,0,-37.8149,144.9749,3_1_2,Wednesday
944,2017-02-01 13:22:00, Fitzroy-Treasury Gardens,0,-37.8149,144.9749,4_1_2,Wednesday
945,2017-02-01 13:45:00, Fitzroy-Treasury Gardens,0,-37.8148,144.9751,1_1_2,Wednesday
946,2017-02-01 13:45:00, Fitzroy-Treasury Gardens,0,-37.8148,144.9751,2_1_2,Wednesday
947,2017-02-01 13:45:00, Fitzroy-Treasury Gardens,0,-37.8148,144.9751,3_1_2,Wednesday
948,2017-02-01 13:45:00, Fitzroy-Treasury Gardens,0,-37.8148,144.9751,4_1_2,Wednesday
949,2017-02-01 13:57:00, Fitzroy-Treasury Gardens,0,-37.8145,144.975,1_1_2,Wednesday
950,2017-02-01 13:57:00, Fitzroy-Treasury Gardens,0,-37.8145,144.975,2_1_2,Wednesday
